Source;Target;Id;linkname
1343;1382;13660.0;1343->1382
1343;1406;13661.0;1343->1406
1343;1407;13662.0;1343->1407
1343;3035;13663.0;1343->3035
1343;3036;13664.0;1343->3036
1343;3291;13665.0;1343->3291
1343;5423;13666.0;1343->5423
1343;5427;13667.0;1343->5427
1343;5438;13668.0;1343->5438
1343;5468;13669.0;1343->5468
1343;5480;13670.0;1343->5480
1343;6158;13671.0;1343->6158
1343;6903;13672.0;1343->6903
1343;6949;13673.0;1343->6949
1343;7729;13674.0;1343->7729
1343;7740;13675.0;1343->7740
1343;10024;13676.0;1343->10024
1344;1350;13677.0;1344->1350
1344;2508;13678.0;1344->2508
1344;2873;13679.0;1344->2873
1344;3197;13680.0;1344->3197
1345;1365;13681.0;1345->1365
1345;1395;13682.0;1345->1395
1345;8488;13683.0;1345->8488
1346;643;13684.0;1346->643
1346;2245;13685.0;1346->2245
1346;3593;13686.0;1346->3593
1346;3717;13687.0;1346->3717
1346;8147;13688.0;1346->8147
1346;8497;13689.0;1346->8497
1346;8708;13690.0;1346->8708
1346;8901;13691.0;1346->8901
1346;9317;13692.0;1346->9317
1346;9643;13693.0;1346->9643
1346;10223;13694.0;1346->10223
1346;10815;13695.0;1346->10815
1347;1388;13696.0;1347->1388
1347;5205;13697.0;1347->5205
1348;1349;13698.0;1348->1349
1349;3071;13699.0;1349->3071
1349;3527;13700.0;1349->3527
1350;1352;13701.0;1350->1352
1350;3343;13702.0;1350->3343
1350;3527;13703.0;1350->3527
1350;3980;13704.0;1350->3980
1350;7622;13705.0;1350->7622
1351;2508;13706.0;1351->2508
1351;2873;13707.0;1351->2873
1351;3527;13708.0;1351->3527
1351;7633;13709.0;1351->7633
1351;7663;13710.0;1351->7663
1351;7836;13711.0;1351->7836
1351;10986;13712.0;1351->10986
1353;1352;13713.0;1353->1352
1353;1405;13714.0;1353->1405
1353;1960;13715.0;1353->1960
1353;2415;13716.0;1353->2415
1353;2804;13717.0;1353->2804
1354;5994;13718.0;1354->5994
1354;6191;13719.0;1354->6191
1354;8214;13720.0;1354->8214
1355;444;13721.0;1355->444
1355;2969;13722.0;1355->2969
1355;3989;13723.0;1355->3989
1355;5695;13724.0;1355->5695
1355;9622;13725.0;1355->9622
1355;10482;13726.0;1355->10482
1356;152;13727.0;1356->152
1356;1904;13728.0;1356->1904
1356;2559;13729.0;1356->2559
1356;8341;13730.0;1356->8341
1356;8450;13731.0;1356->8450
1357;45;13732.0;1357->45
1357;1401;13733.0;1357->1401
1357;1418;13734.0;1357->1418
1357;2826;13735.0;1357->2826
1357;4700;13736.0;1357->4700
1357;5275;13737.0;1357->5275
1357;5450;13738.0;1357->5450
1357;7534;13739.0;1357->7534
1357;7845;13740.0;1357->7845
1357;8014;13741.0;1357->8014
1357;9583;13742.0;1357->9583
1358;1333;13743.0;1358->1333
1358;1339;13744.0;1358->1339
1358;1781;13745.0;1358->1781
1358;2640;13746.0;1358->2640
1358;2663;13747.0;1358->2663
1358;4529;13748.0;1358->4529
1358;4612;13749.0;1358->4612
1358;7562;13750.0;1358->7562
1358;7605;13751.0;1358->7605
1358;7652;13752.0;1358->7652
1358;7659;13753.0;1358->7659
1358;7922;13754.0;1358->7922
1358;8263;13755.0;1358->8263
1359;2963;13756.0;1359->2963
1359;7067;13757.0;1359->7067
1360;3488;13758.0;1360->3488
1361;1542;13759.0;1361->1542
1361;2505;13760.0;1361->2505
1361;4970;13761.0;1361->4970
1361;4977;13762.0;1361->4977
1361;5308;13763.0;1361->5308
1361;5424;13764.0;1361->5424
1361;5722;13765.0;1361->5722
1361;5973;13766.0;1361->5973
1361;6009;13767.0;1361->6009
1361;6134;13768.0;1361->6134
1361;6239;13769.0;1361->6239
1361;6246;13770.0;1361->6246
1361;9637;13771.0;1361->9637
1362;1383;13772.0;1362->1383
1362;2333;13773.0;1362->2333
1362;2754;13774.0;1362->2754
1362;3176;13775.0;1362->3176
1362;3961;13776.0;1362->3961
1362;4623;13777.0;1362->4623
1362;5723;13778.0;1362->5723
1364;359;13779.0;1364->359
1364;376;13780.0;1364->376
1364;8424;13781.0;1364->8424
1364;8607;13782.0;1364->8607
1364;9415;13783.0;1364->9415
1364;9654;13784.0;1364->9654
1364;9713;13785.0;1364->9713
1364;9774;13786.0;1364->9774
1364;10289;13787.0;1364->10289
1364;10379;13788.0;1364->10379
1364;10519;13789.0;1364->10519
1365;443;13790.0;1365->443
1365;1383;13791.0;1365->1383
1365;1413;13792.0;1365->1413
1365;1577;13793.0;1365->1577
1365;2750;13794.0;1365->2750
1365;2752;13795.0;1365->2752
1365;2838;13796.0;1365->2838
1365;2906;13797.0;1365->2906
1365;3211;13798.0;1365->3211
1365;4032;13799.0;1365->4032
1365;4247;13800.0;1365->4247
1365;4351;13801.0;1365->4351
1365;4713;13802.0;1365->4713
1365;5434;13803.0;1365->5434
1365;5459;13804.0;1365->5459
1365;5510;13805.0;1365->5510
1365;8758;13806.0;1365->8758
1366;1797;13807.0;1366->1797
1367;114;13808.0;1367->114
1367;296;13809.0;1367->296
1367;502;13810.0;1367->502
1367;576;13811.0;1367->576
1367;578;13812.0;1367->578
1367;824;13813.0;1367->824
1367;1089;13814.0;1367->1089
1367;1231;13815.0;1367->1231
1367;1305;13816.0;1367->1305
1367;1530;13817.0;1367->1530
1367;2034;13818.0;1367->2034
1367;2282;13819.0;1367->2282
1367;2350;13820.0;1367->2350
1367;2539;13821.0;1367->2539
1367;2765;13822.0;1367->2765
1367;2925;13823.0;1367->2925
1367;3925;13824.0;1367->3925
1367;4251;13825.0;1367->4251
1367;4255;13826.0;1367->4255
1367;4695;13827.0;1367->4695
1367;5650;13828.0;1367->5650
1367;5972;13829.0;1367->5972
1367;5991;13830.0;1367->5991
1367;6019;13831.0;1367->6019
1367;6035;13832.0;1367->6035
1367;6124;13833.0;1367->6124
1367;6125;13834.0;1367->6125
1367;6223;13835.0;1367->6223
1367;6242;13836.0;1367->6242
1367;6384;13837.0;1367->6384
1367;6425;13838.0;1367->6425
1367;6426;13839.0;1367->6426
1367;6434;13840.0;1367->6434
1367;6619;13841.0;1367->6619
1367;6911;13842.0;1367->6911
1367;7080;13843.0;1367->7080
1367;7442;13844.0;1367->7442
1367;7455;13845.0;1367->7455
1367;8566;13846.0;1367->8566
1367;9446;13847.0;1367->9446
1367;9995;13848.0;1367->9995
1368;1397;13849.0;1368->1397
1368;1409;13850.0;1368->1409
1368;1410;13851.0;1368->1410
1368;1411;13852.0;1368->1411
1368;5263;13853.0;1368->5263
1368;5303;13854.0;1368->5303
1368;5305;13855.0;1368->5305
1368;5325;13856.0;1368->5325
1368;5360;13857.0;1368->5360
1368;5733;13858.0;1368->5733
1368;5792;13859.0;1368->5792
1368;7513;13860.0;1368->7513
1368;7617;13861.0;1368->7617
1368;7712;13862.0;1368->7712
1368;7731;13863.0;1368->7731
1368;8110;13864.0;1368->8110
1368;8481;13865.0;1368->8481
1369;1377;13866.0;1369->1377
1369;1379;13867.0;1369->1379
1369;1938;13868.0;1369->1938
1369;2664;13869.0;1369->2664
1370;1340;13870.0;1370->1340
1370;1379;13871.0;1370->1379
1370;3040;13872.0;1370->3040
1370;7624;13873.0;1370->7624
1371;1402;13874.0;1371->1402
1371;4992;13875.0;1371->4992
1371;5384;13876.0;1371->5384
1371;5847;13877.0;1371->5847
1371;8228;13878.0;1371->8228
1371;8847;13879.0;1371->8847
1371;9922;13880.0;1371->9922
1371;10155;13881.0;1371->10155
1372;1334;13882.0;1372->1334
1372;1386;13883.0;1372->1386
1372;1603;13884.0;1372->1603
1372;3823;13885.0;1372->3823
1372;4753;13886.0;1372->4753
1372;5333;13887.0;1372->5333
1372;6433;13888.0;1372->6433
1372;6803;13889.0;1372->6803
1372;7941;13890.0;1372->7941
1372;8229;13891.0;1372->8229
1372;8340;13892.0;1372->8340
1372;8526;13893.0;1372->8526
1372;8566;13894.0;1372->8566
1373;1041;13895.0;1373->1041
1373;3542;13896.0;1373->3542
1373;3544;13897.0;1373->3544
1373;3546;13898.0;1373->3546
1373;3549;13899.0;1373->3549
1373;3591;13900.0;1373->3591
1373;3594;13901.0;1373->3594
1373;3618;13902.0;1373->3618
1373;3633;13903.0;1373->3633
1373;3658;13904.0;1373->3658
1373;10534;13905.0;1373->10534
1374;1410;13906.0;1374->1410
1375;8877;13907.0;1375->8877
1376;1333;13908.0;1376->1333
1376;3038;13909.0;1376->3038
1377;1339;13910.0;1377->1339
1377;1376;13911.0;1377->1376
1377;1380;13912.0;1377->1380
1377;1415;13913.0;1377->1415
1377;3038;13914.0;1377->3038
1377;5443;13915.0;1377->5443
1377;5459;13916.0;1377->5459
1377;6013;13917.0;1377->6013
1377;6874;13918.0;1377->6874
1378;582;13919.0;1378->582
1378;1336;13920.0;1378->1336
1378;1376;13921.0;1378->1376
1378;1382;13922.0;1378->1382
1378;1406;13923.0;1378->1406
1378;1921;13924.0;1378->1921
1378;3036;13925.0;1378->3036
1378;6059;13926.0;1378->6059
1378;6060;13927.0;1378->6060
1378;6158;13928.0;1378->6158
1378;6185;13929.0;1378->6185
1378;6888;13930.0;1378->6888
1378;6903;13931.0;1378->6903
1378;7600;13932.0;1378->7600
1378;7740;13933.0;1378->7740
1379;1335;13934.0;1379->1335
1379;1369;13935.0;1379->1369
1379;1370;13936.0;1379->1370
1379;1377;13937.0;1379->1377
1379;2576;13938.0;1379->2576
1379;2664;13939.0;1379->2664
1379;3036;13940.0;1379->3036
1380;1335;13941.0;1380->1335
1380;1340;13942.0;1380->1340
1380;1376;13943.0;1380->1376
1380;1379;13944.0;1380->1379
1380;1380;13945.0;1380->1380
1380;3035;13946.0;1380->3035
1380;3036;13947.0;1380->3036
1381;225;13948.0;1381->225
1381;1336;13949.0;1381->1336
1381;1378;13950.0;1381->1378
1381;1406;13951.0;1381->1406
1381;3265;13952.0;1381->3265
1381;6888;13953.0;1381->6888
1382;335;13954.0;1382->335
1382;424;13955.0;1382->424
1382;1329;13956.0;1382->1329
1382;1341;13957.0;1382->1341
1382;1380;13958.0;1382->1380
1382;1407;13959.0;1382->1407
1382;1843;13960.0;1382->1843
1382;3036;13961.0;1382->3036
1382;3291;13962.0;1382->3291
1382;3304;13963.0;1382->3304
1382;3390;13964.0;1382->3390
1382;3410;13965.0;1382->3410
1382;5945;13966.0;1382->5945
1382;6179;13967.0;1382->6179
1382;7600;13968.0;1382->7600
1382;7761;13969.0;1382->7761
1382;8176;13970.0;1382->8176
1383;1335;13971.0;1383->1335
1383;1340;13972.0;1383->1340
1383;1385;13973.0;1383->1385
1383;1423;13974.0;1383->1423
1383;7116;13975.0;1383->7116
1383;7560;13976.0;1383->7560
1383;7837;13977.0;1383->7837
1383;7918;13978.0;1383->7918
1383;8354;13979.0;1383->8354
1385;1383;13980.0;1385->1383
1385;2047;13981.0;1385->2047
1385;4109;13982.0;1385->4109
1385;6080;13983.0;1385->6080
1385;8182;13984.0;1385->8182
1386;1257;13985.0;1386->1257
1386;1357;13986.0;1386->1357
1386;1401;13987.0;1386->1401
1386;6505;13988.0;1386->6505
1386;8014;13989.0;1386->8014
1386;9583;13990.0;1386->9583
1386;10570;13991.0;1386->10570
1387;6447;13992.0;1387->6447
1388;1347;13993.0;1388->1347
1388;1383;13994.0;1388->1383
1388;2139;13995.0;1388->2139
1389;348;13996.0;1389->348
1389;477;13997.0;1389->477
1389;2678;13998.0;1389->2678
1389;2698;13999.0;1389->2698
1389;2719;14000.0;1389->2719
1389;2767;14001.0;1389->2767
1389;2796;14002.0;1389->2796
1389;3079;14003.0;1389->3079
1389;3120;14004.0;1389->3120
1389;5631;14005.0;1389->5631
1389;9488;14006.0;1389->9488
1389;10521;14007.0;1389->10521
1390;7685;14008.0;1390->7685
1390;9097;14009.0;1390->9097
1392;1370;14010.0;1392->1370
1392;2191;14011.0;1392->2191
1392;6944;14012.0;1392->6944
1392;8312;14013.0;1392->8312
1393;3524;14014.0;1393->3524
1394;401;14015.0;1394->401
1394;2915;14016.0;1394->2915
1394;3196;14017.0;1394->3196
1394;5597;14018.0;1394->5597
1395;1383;14019.0;1395->1383
1395;3631;14020.0;1395->3631
1395;5457;14021.0;1395->5457
1395;8934;14022.0;1395->8934
1395;9643;14023.0;1395->9643
1396;1332;14024.0;1396->1332
1396;1333;14025.0;1396->1333
1396;1338;14026.0;1396->1338
1396;1870;14027.0;1396->1870
1396;3034;14028.0;1396->3034
1396;6087;14029.0;1396->6087
1396;7643;14030.0;1396->7643
1397;1410;14031.0;1397->1410
1397;3412;14032.0;1397->3412
1397;4120;14033.0;1397->4120
1397;4164;14034.0;1397->4164
1397;4185;14035.0;1397->4185
1397;5238;14036.0;1397->5238
1397;5315;14037.0;1397->5315
1397;7364;14038.0;1397->7364
1397;7436;14039.0;1397->7436
1397;7513;14040.0;1397->7513
1397;8340;14041.0;1397->8340
1398;903;14042.0;1398->903
1398;1359;14043.0;1398->1359
1398;1564;14044.0;1398->1564
1398;1568;14045.0;1398->1568
1398;9130;14046.0;1398->9130
1399;275;14047.0;1399->275
1399;1417;14048.0;1399->1417
1399;1428;14049.0;1399->1428
1399;2921;14050.0;1399->2921
1399;3824;14051.0;1399->3824
1399;4192;14052.0;1399->4192
1399;5333;14053.0;1399->5333
1399;6649;14054.0;1399->6649
1399;6864;14055.0;1399->6864
1399;6994;14056.0;1399->6994
1399;8247;14057.0;1399->8247
1399;8526;14058.0;1399->8526
1400;1334;14059.0;1400->1334
1400;1410;14060.0;1400->1410
1400;1726;14061.0;1400->1726
1400;1922;14062.0;1400->1922
1400;6599;14063.0;1400->6599
1400;8025;14064.0;1400->8025
1400;8605;14065.0;1400->8605
1401;1357;14066.0;1401->1357
1401;1386;14067.0;1401->1386
1401;1418;14068.0;1401->1418
1401;5275;14069.0;1401->5275
1401;7746;14070.0;1401->7746
1402;1371;14071.0;1402->1371
1402;7738;14072.0;1402->7738
1402;9229;14073.0;1402->9229
1402;9292;14074.0;1402->9292
1402;9341;14075.0;1402->9341
1402;9402;14076.0;1402->9402
1402;9978;14077.0;1402->9978
1403;312;14078.0;1403->312
1403;1366;14079.0;1403->1366
1403;1413;14080.0;1403->1413
1403;3529;14081.0;1403->3529
1403;5981;14082.0;1403->5981
1403;6991;14083.0;1403->6991
1403;7877;14084.0;1403->7877
1403;8228;14085.0;1403->8228
1403;9139;14086.0;1403->9139
1403;9213;14087.0;1403->9213
1403;9236;14088.0;1403->9236
1403;9417;14089.0;1403->9417
1403;9591;14090.0;1403->9591
1403;9922;14091.0;1403->9922
1403;10164;14092.0;1403->10164
1403;10253;14093.0;1403->10253
1403;10286;14094.0;1403->10286
1403;10338;14095.0;1403->10338
1403;10388;14096.0;1403->10388
1404;472;14097.0;1404->472
1404;1370;14098.0;1404->1370
1404;2115;14099.0;1404->2115
1404;6075;14100.0;1404->6075
1404;7535;14101.0;1404->7535
1404;7570;14102.0;1404->7570
1404;7923;14103.0;1404->7923
1404;8591;14104.0;1404->8591
1404;9417;14105.0;1404->9417
1404;9738;14106.0;1404->9738
1404;9979;14107.0;1404->9979
1404;10103;14108.0;1404->10103
1404;10412;14109.0;1404->10412
1404;10473;14110.0;1404->10473
1405;1332;14111.0;1405->1332
1405;1353;14112.0;1405->1353
1405;1406;14113.0;1405->1406
1405;5675;14114.0;1405->5675
1405;6942;14115.0;1405->6942
1405;7258;14116.0;1405->7258
1405;7641;14117.0;1405->7641
1405;8171;14118.0;1405->8171
1406;1333;14119.0;1406->1333
1406;1378;14120.0;1406->1378
1406;1381;14121.0;1406->1381
1406;1405;14122.0;1406->1405
1406;1419;14123.0;1406->1419
1406;3292;14124.0;1406->3292
1406;6493;14125.0;1406->6493
1406;6887;14126.0;1406->6887
1406;6888;14127.0;1406->6888
1406;10079;14128.0;1406->10079
1406;10155;14129.0;1406->10155
1406;10549;14130.0;1406->10549
1407;225;14131.0;1407->225
1407;1329;14132.0;1407->1329
1407;1335;14133.0;1407->1335
1407;1341;14134.0;1407->1341
1407;1343;14135.0;1407->1343
1407;1380;14136.0;1407->1380
1407;1381;14137.0;1407->1381
1407;1382;14138.0;1407->1382
1407;1383;14139.0;1407->1383
1407;2503;14140.0;1407->2503
1407;2524;14141.0;1407->2524
1407;3036;14142.0;1407->3036
1407;4871;14143.0;1407->4871
1407;5945;14144.0;1407->5945
1407;5946;14145.0;1407->5946
1407;6059;14146.0;1407->6059
1407;6062;14147.0;1407->6062
1407;6065;14148.0;1407->6065
1407;6158;14149.0;1407->6158
1407;6256;14150.0;1407->6256
1407;6258;14151.0;1407->6258
1407;7527;14152.0;1407->7527
1407;7627;14153.0;1407->7627
1407;7725;14154.0;1407->7725
1407;7761;14155.0;1407->7761
1407;8669;14156.0;1407->8669
1408;5335;14157.0;1408->5335
1409;122;14158.0;1409->122
1409;152;14159.0;1409->152
1409;182;14160.0;1409->182
1409;772;14161.0;1409->772
1409;778;14162.0;1409->778
1409;813;14163.0;1409->813
1409;987;14164.0;1409->987
1409;1410;14165.0;1409->1410
1409;1417;14166.0;1409->1417
1409;1904;14167.0;1409->1904
1409;2480;14168.0;1409->2480
1409;2559;14169.0;1409->2559
1409;5303;14170.0;1409->5303
1409;5335;14171.0;1409->5335
1409;5754;14172.0;1409->5754
1409;5792;14173.0;1409->5792
1409;6918;14174.0;1409->6918
1409;7941;14175.0;1409->7941
1409;8194;14176.0;1409->8194
1410;1409;14177.0;1410->1409
1410;1417;14178.0;1410->1417
1410;5255;14179.0;1410->5255
1410;5334;14180.0;1410->5334
1411;1410;14181.0;1411->1410
1411;2001;14182.0;1411->2001
1411;2063;14183.0;1411->2063
1411;2353;14184.0;1411->2353
1411;4240;14185.0;1411->4240
1411;4756;14186.0;1411->4756
1411;5333;14187.0;1411->5333
1411;5983;14188.0;1411->5983
1411;6649;14189.0;1411->6649
1411;7143;14190.0;1411->7143
1411;7648;14191.0;1411->7648
1411;7650;14192.0;1411->7650
1411;8179;14193.0;1411->8179
1411;8579;14194.0;1411->8579
1412;1333;14195.0;1412->1333
1412;2014;14196.0;1412->2014
1412;2550;14197.0;1412->2550
1412;4259;14198.0;1412->4259
1412;4378;14199.0;1412->4378
1412;4412;14200.0;1412->4412
1412;4484;14201.0;1412->4484
1412;4500;14202.0;1412->4500
1412;4567;14203.0;1412->4567
1412;5236;14204.0;1412->5236
1412;5348;14205.0;1412->5348
1412;5730;14206.0;1412->5730
1412;7773;14207.0;1412->7773
1412;8217;14208.0;1412->8217
1412;8290;14209.0;1412->8290
1413;1365;14210.0;1413->1365
1413;5434;14211.0;1413->5434
1414;304;14212.0;1414->304
1414;375;14213.0;1414->375
1414;408;14214.0;1414->408
1414;444;14215.0;1414->444
1414;1336;14216.0;1414->1336
1414;1378;14217.0;1414->1378
1414;1423;14218.0;1414->1423
1414;2515;14219.0;1414->2515
1414;2685;14220.0;1414->2685
1414;2837;14221.0;1414->2837
1414;2969;14222.0;1414->2969
1414;3125;14223.0;1414->3125
1414;3175;14224.0;1414->3175
1414;3195;14225.0;1414->3195
1414;3240;14226.0;1414->3240
1414;3475;14227.0;1414->3475
1414;3488;14228.0;1414->3488
1414;3989;14229.0;1414->3989
1414;5269;14230.0;1414->5269
1414;5375;14231.0;1414->5375
1414;5721;14232.0;1414->5721
1414;5726;14233.0;1414->5726
1414;6001;14234.0;1414->6001
1414;6018;14235.0;1414->6018
1414;6887;14236.0;1414->6887
1414;7039;14237.0;1414->7039
1414;7570;14238.0;1414->7570
1414;7963;14239.0;1414->7963
1414;8211;14240.0;1414->8211
1414;8432;14241.0;1414->8432
1414;9531;14242.0;1414->9531
1414;10305;14243.0;1414->10305
1414;10467;14244.0;1414->10467
1414;10482;14245.0;1414->10482
1415;1873;14246.0;1415->1873
1415;4275;14247.0;1415->4275
1415;4317;14248.0;1415->4317
1415;5240;14249.0;1415->5240
1415;6583;14250.0;1415->6583
1415;6997;14251.0;1415->6997
1416;10622;14252.0;1416->10622
1416;10806;14253.0;1416->10806
1417;1399;14254.0;1417->1399
1417;1722;14255.0;1417->1722
1417;1823;14256.0;1417->1823
1417;2922;14257.0;1417->2922
1417;3852;14258.0;1417->3852
1417;5212;14259.0;1417->5212
1417;5246;14260.0;1417->5246
1417;5303;14261.0;1417->5303
1417;5466;14262.0;1417->5466
1417;6118;14263.0;1417->6118
1417;7650;14264.0;1417->7650
1417;7868;14265.0;1417->7868
1417;8144;14266.0;1417->8144
1417;8574;14267.0;1417->8574
1417;8836;14268.0;1417->8836
1417;8939;14269.0;1417->8939
1418;1357;14270.0;1418->1357
1418;1401;14271.0;1418->1401
1418;2235;14272.0;1418->2235
1418;4331;14273.0;1418->4331
1418;8510;14274.0;1418->8510
1419;1381;14275.0;1419->1381
1419;1406;14276.0;1419->1406
1419;5423;14277.0;1419->5423
1420;2487;14278.0;1420->2487
1420;7999;14279.0;1420->7999
1421;1372;14280.0;1421->1372
1421;1374;14281.0;1421->1374
1421;1410;14282.0;1421->1410
1421;5286;14283.0;1421->5286
1421;5298;14284.0;1421->5298
1422;638;14285.0;1422->638
1422;1368;14286.0;1422->1368
1422;1410;14287.0;1422->1410
1422;1411;14288.0;1422->1411
1422;2399;14289.0;1422->2399
1422;2547;14290.0;1422->2547
1422;2623;14291.0;1422->2623
1422;4116;14292.0;1422->4116
1422;5792;14293.0;1422->5792
1422;8563;14294.0;1422->8563
1423;172;14295.0;1423->172
1423;345;14296.0;1423->345
1423;403;14297.0;1423->403
1423;410;14298.0;1423->410
1423;412;14299.0;1423->412
1423;427;14300.0;1423->427
1423;1266;14301.0;1423->1266
1423;1307;14302.0;1423->1307
1423;1383;14303.0;1423->1383
1423;2076;14304.0;1423->2076
1423;2274;14305.0;1423->2274
1423;2645;14306.0;1423->2645
1423;2649;14307.0;1423->2649
1423;2659;14308.0;1423->2659
1423;2717;14309.0;1423->2717
1423;2746;14310.0;1423->2746
1423;2751;14311.0;1423->2751
1423;2778;14312.0;1423->2778
1423;3054;14313.0;1423->3054
1423;3082;14314.0;1423->3082
1423;3093;14315.0;1423->3093
1423;3143;14316.0;1423->3143
1423;3216;14317.0;1423->3216
1423;3229;14318.0;1423->3229
1423;3343;14319.0;1423->3343
1423;3893;14320.0;1423->3893
1423;4014;14321.0;1423->4014
1423;4034;14322.0;1423->4034
1423;4173;14323.0;1423->4173
1423;5432;14324.0;1423->5432
1423;5446;14325.0;1423->5446
1423;5459;14326.0;1423->5459
1423;5658;14327.0;1423->5658
1423;5665;14328.0;1423->5665
1423;6080;14329.0;1423->6080
1423;6133;14330.0;1423->6133
1423;6933;14331.0;1423->6933
1423;6954;14332.0;1423->6954
1423;6997;14333.0;1423->6997
1423;7055;14334.0;1423->7055
1423;7065;14335.0;1423->7065
1423;7345;14336.0;1423->7345
1423;7469;14337.0;1423->7469
1423;7820;14338.0;1423->7820
1423;9008;14339.0;1423->9008
1423;9023;14340.0;1423->9023
1423;9642;14341.0;1423->9642
1423;9676;14342.0;1423->9676
1423;10284;14343.0;1423->10284
1423;10543;14344.0;1423->10543
1423;10828;14345.0;1423->10828
1424;1417;14346.0;1424->1417
1424;1428;14347.0;1424->1428
1424;8538;14348.0;1424->8538
1425;1336;14349.0;1425->1336
1426;674;14350.0;1426->674
1426;1410;14351.0;1426->1410
1426;3412;14352.0;1426->3412
1426;4144;14353.0;1426->4144
1426;4238;14354.0;1426->4238
1426;8025;14355.0;1426->8025
1426;8303;14356.0;1426->8303
1426;8452;14357.0;1426->8452
1426;10428;14358.0;1426->10428
1427;1334;14359.0;1427->1334
1427;1410;14360.0;1427->1410
1427;1424;14361.0;1427->1424
1427;2623;14362.0;1427->2623
1427;8563;14363.0;1427->8563
1428;302;14364.0;1428->302
1428;1410;14365.0;1428->1410
1428;1417;14366.0;1428->1417
1428;7513;14367.0;1428->7513
1428;7853;14368.0;1428->7853
1428;8369;14369.0;1428->8369
1428;8376;14370.0;1428->8376
1428;8481;14371.0;1428->8481
1428;8538;14372.0;1428->8538
1429;602;14373.0;1429->602
1429;1400;14374.0;1429->1400
1429;1410;14375.0;1429->1410
1430;1546;14376.0;1430->1546
1431;177;14377.0;1431->177
1431;1189;14378.0;1431->1189
1431;1197;14379.0;1431->1197
1431;2086;14380.0;1431->2086
1431;3427;14381.0;1431->3427
1431;4351;14382.0;1431->4351
1431;6687;14383.0;1431->6687
